# nx 100 ny 100
x y T
0.0000000000000000 0.0000000000000000 0.0113174336527479
0.0000000101010101 0.0000000000000000 0.0109087936665115
0.0000000202020202 0.0000000000000000 0.0105166499148345
0.0000000303030303 0.0000000000000000 0.0101408680348008
0.0000000404040404 0.0000000000000000 0.0097812723797269
0.0000000505050505 0.0000000000000000 0.0094376873029293
0.0000000606060606 0.0000000000000000 0.0091099371577246
0.0000000707070707 0.0000000000000000 0.0087978462974293
0.0000000808080808 0.0000000000000000 0.0085012390753599
0.0000000909090909 0.0000000000000000 0.0082199398448330
0.0000001010101010 0.0000000000000000 0.0079537729591650
0.0000001111111111 0.0000000000000000 0.0077025627716726
0.0000001212121212 0.0000000000000000 0.0074661336356722
0.0000001313131313 0.0000000000000000 0.0072443099044803
0.0000001414141414 0.0000000000000000 0.0070369159314136
0.0000001515151515 0.0000000000000000 0.0068437760697884
0.0000001616161616 0.0000000000000000 0.0066647146729215
0.0000001717171717 0.0000000000000000 0.0064995560941291
0.0000001818181818 0.0000000000000000 0.0063481246867280
0.0000001919191919 0.0000000000000000 0.0062102448040346
0.0000002020202020 0.0000000000000000 0.0060857407993655
0.0000002121212121 0.0000000000000000 0.0059744370260371
0.0000002222222222 0.0000000000000000 0.0058761578373660
0.0000002323232323 0.0000000000000000 0.0057907275866689
0.0000002424242424 0.0000000000000000 0.0057179706272620
0.0000002525252525 0.0000000000000000 0.0056577113124620
0.0000002626262626 0.0000000000000000 0.0056097739955855
0.0000002727272727 0.0000000000000000 0.0055739830299488
0.0000002828282828 0.0000000000000000 0.0055501627688687
0.0000002929292929 0.0000000000000000 0.0055381375656616
0.0000003030303030 0.0000000000000000 0.0055377317736440
0.0000003131313131 0.0000000000000000 0.0055487697461324
0.0000003232323232 0.0000000000000000 0.0055710758364435
0.0000003333333333 0.0000000000000000 0.0056044743978937
0.0000003434343434 0.0000000000000000 0.0056487897837994
0.0000003535353535 0.0000000000000000 0.0057038463474775
0.0000003636363636 0.0000000000000000 0.0057694684422441
0.0000003737373737 0.0000000000000000 0.0058454804214159
0.0000003838383838 0.0000000000000000 0.0059317066383096
0.0000003939393939 0.0000000000000000 0.0060279714462414
0.0000004040404040 0.0000000000000000 0.0061340991985281
0.0000004141414141 0.0000000000000000 0.0062499142484862
0.0000004242424242 0.0000000000000000 0.0063752409494321
0.0000004343434343 0.0000000000000000 0.0065099036546823
0.0000004444444444 0.0000000000000000 0.0066537267175535
0.0000004545454545 0.0000000000000000 0.0068065344913622
0.0000004646464646 0.0000000000000000 0.0069681513294247
0.0000004747474747 0.0000000000000000 0.0071384015850579
0.0000004848484848 0.0000000000000000 0.0073171096115779
0.0000004949494949 0.0000000000000000 0.0075040997623015
0.0000005050505051 0.0000000000000000 0.0065191361570118
0.0000005151515152 0.0000000000000000 0.0064939332245704
0.0000005252525253 0.0000000000000000 0.0064763351621223
0.0000005353535354 0.0000000000000000 0.0064663210636977
0.0000005454545455 0.0000000000000000 0.0064638700233268
0.0000005555555556 0.0000000000000000 0.0064689611350396
0.0000005656565657 0.0000000000000000 0.0064815734928663
0.0000005757575758 0.0000000000000000 0.0065016861908369
0.0000005858585859 0.0000000000000000 0.0065292783229817
0.0000005959595960 0.0000000000000000 0.0065643289833308
0.0000006060606061 0.0000000000000000 0.0066068172659142
0.0000006161616162 0.0000000000000000 0.0066567222647621
0.0000006262626263 0.0000000000000000 0.0067140230739046
0.0000006363636364 0.0000000000000000 0.0067786987873720
0.0000006464646465 0.0000000000000000 0.0068507284991943
0.0000006565656566 0.0000000000000000 0.0069300913034016
0.0000006666666667 0.0000000000000000 0.0070167662940240
0.0000006767676768 0.0000000000000000 0.0071107325650917
0.0000006868686869 0.0000000000000000 0.0072119692106348
0.0000006969696970 0.0000000000000000 0.0073204553246835
0.0000007070707071 0.0000000000000000 0.0074361700012679
0.0000007171717172 0.0000000000000000 0.0075590923344180
0.0000007272727273 0.0000000000000000 0.0076892014181640
0.0000007373737374 0.0000000000000000 0.0078264763465361
0.0000007474747475 0.0000000000000000 0.0079708962135644
0.0000007575757576 0.0000000000000000 0.0081224401132791
0.0000007676767677 0.0000000000000000 0.0082810871397101
0.0000007777777778 0.0000000000000000 0.0084468163868878
0.0000007878787879 0.0000000000000000 0.0086196069488420
0.0000007979797980 0.0000000000000000 0.0087994379196032
0.0000008080808081 0.0000000000000000 0.0089862883932012
0.0000008181818182 0.0000000000000000 0.0091801374636664
0.0000008282828283 0.0000000000000000 0.0093809642250287
0.0000008383838384 0.0000000000000000 0.0095887477713185
0.0000008484848485 0.0000000000000000 0.0098034671965657
0.0000008585858586 0.0000000000000000 0.0100251015948004
0.0000008686868687 0.0000000000000000 0.0102536300600528
0.0000008787878788 0.0000000000000000 0.0104890316863532
0.0000008888888889 0.0000000000000000 0.0107312855677315
0.0000008989898990 0.0000000000000000 0.0109803707982180
0.0000009090909091 0.0000000000000000 0.0112362664718426
0.0000009191919192 0.0000000000000000 0.0114989516826356
0.0000009292929293 0.0000000000000000 0.0117684055246271
0.0000009393939394 0.0000000000000000 0.0120446070918473
0.0000009494949495 0.0000000000000000 0.0123275354783261
0.0000009595959596 0.0000000000000000 0.0126171697780938
0.0000009696969697 0.0000000000000000 0.0129134890851806
0.0000009797979798 0.0000000000000000 0.0132164724936165
0.0000009898989899 0.0000000000000000 0.0135260990974316
0.0000010000000000 0.0000000000000000 0.0138423163549346
0.0000000000000000 0.0000000101010101 -0.0220800283332465
0.0000000101010101 0.0000000101010101 0.0077722235822530
0.0000000202020202 0.0000000101010101 0.0074292735742088
0.0000000303030303 0.0000000101010101 0.0071011582505746
0.0000000404040404 0.0000000101010101 0.0067877019646666
0.0000000505050505 0.0000000101010101 0.0064887290698017
0.0000000606060606 0.0000000101010101 0.0062040639192962
0.0000000707070707 0.0000000101010101 0.0059335308664667
0.0000000808080808 0.0000000101010101 0.0056769542646298
0.0000000909090909 0.0000000101010101 0.0054341584671019
0.0000001010101010 0.0000000101010101 0.0052049678271995
0.0000001111111111 0.0000000101010101 0.0049892066982394
0.0000001212121212 0.0000000101010101 0.0047866994335378
0.0000001313131313 0.0000000101010101 0.0045972703864113
0.0000001414141414 0.0000000101010101 0.0044207439101766
0.0000001515151515 0.0000000101010101 0.0042569443581501
0.0000001616161616 0.0000000101010101 0.0041056960836483
0.0000001717171717 0.0000000101010101 0.0039668234399878
0.0000001818181818 0.0000000101010101 0.0038401507804851
0.0000001919191919 0.0000000101010101 0.0037255024584568
0.0000002020202020 0.0000000101010101 0.0036227028272192
0.0000002121212121 0.0000000101010101 0.0035315762400891
0.0000002222222222 0.0000000101010101 0.0034519470503828
0.0000002323232323 0.0000000101010101 0.0033836396114171
0.0000002424242424 0.0000000101010101 0.0033264782765082
0.0000002525252525 0.0000000101010101 0.0032802873989729
0.0000002626262626 0.0000000101010101 0.0032448913321276
0.0000002727272727 0.0000000101010101 0.0032201144292888
0.0000002828282828 0.0000000101010101 0.0032057810437731
0.0000002929292929 0.0000000101010101 0.0032017155288970
0.0000003030303030 0.0000000101010101 0.0032077422379770
0.0000003131313131 0.0000000101010101 0.0032236855243297
0.0000003232323232 0.0000000101010101 0.0032493697412716
0.0000003333333333 0.0000000101010101 0.0032846192421192
0.0000003434343434 0.0000000101010101 0.0033292583801890
0.0000003535353535 0.0000000101010101 0.0033831115087976
0.0000003636363636 0.0000000101010101 0.0034460029812614
0.0000003737373737 0.0000000101010101 0.0035177571508971
0.0000003838383838 0.0000000101010101 0.0035981983710212
0.0000003939393939 0.0000000101010101 0.0036871509949501
0.0000004040404040 0.0000000101010101 0.0037844393760004
0.0000004141414141 0.0000000101010101 0.0038898878674886
0.0000004242424242 0.0000000101010101 0.0040033208227314
0.0000004343434343 0.0000000101010101 0.0041245625950451
0.0000004444444444 0.0000000101010101 0.0042534375377463
0.0000004545454545 0.0000000101010101 0.0043897700041516
0.0000004646464646 0.0000000101010101 0.0045333843475773
0.0000004747474747 0.0000000101010101 0.0046841049213403
0.0000004848484848 0.0000000101010101 0.0048417560787568
0.0000004949494949 0.0000000101010101 0.0050061621731435
0.0000005050505051 0.0000000101010101 -0.0776322395211926
0.0000005151515152 0.0000000101010101 0.0040835556482348
0.0000005252525253 0.0000000101010101 0.0040364354027609
0.0000005353535354 0.0000000101010101 0.0039962836175411
0.0000005454545455 0.0000000101010101 0.0039630793866055
0.0000005555555556 0.0000000101010101 0.0039368018039842
0.0000005656565657 0.0000000101010101 0.0039174299637074
0.0000005757575758 0.0000000101010101 0.0039049429598052
0.0000005858585859 0.0000000101010101 0.0038993198863077
0.0000005959595960 0.0000000101010101 0.0039005398372451
0.0000006060606061 0.0000000101010101 0.0039085819066474
0.0000006161616162 0.0000000101010101 0.0039234251885449
0.0000006262626263 0.0000000101010101 0.0039450487769676
0.0000006363636364 0.0000000101010101 0.0039734317659457
0.0000006464646465 0.0000000101010101 0.0040085532495092
0.0000006565656566 0.0000000101010101 0.0040503923216884
0.0000006666666667 0.0000000101010101 0.0040989280765133
0.0000006767676768 0.0000000101010101 0.0041541396080142
0.0000006868686869 0.0000000101010101 0.0042160060102210
0.0000006969696970 0.0000000101010101 0.0042845063771639
0.0000007070707071 0.0000000101010101 0.0043596198028731
0.0000007171717172 0.0000000101010101 0.0044413253813788
0.0000007272727273 0.0000000101010101 0.0045296022067109
0.0000007373737374 0.0000000101010101 0.0046244293728997
0.0000007474747475 0.0000000101010101 0.0047257859739753
0.0000007575757576 0.0000000101010101 0.0048336511039678
0.0000007676767677 0.0000000101010101 0.0049480038569073
0.0000007777777778 0.0000000101010101 0.0050688233268239
0.0000007878787879 0.0000000101010101 0.0051960886077479
0.0000007979797980 0.0000000101010101 0.0053297787937093
0.0000008080808081 0.0000000101010101 0.0054698729787382
0.0000008181818182 0.0000000101010101 0.0056163502568648
0.0000008282828283 0.0000000101010101 0.0057691897221192
0.0000008383838384 0.0000000101010101 0.0059283704685316
0.0000008484848485 0.0000000101010101 0.0060938715901320
0.0000008585858586 0.0000000101010101 0.0062656721809506
0.0000008686868687 0.0000000101010101 0.0064437513350175
0.0000008787878788 0.0000000101010101 0.0066280881463628
0.0000008888888889 0.0000000101010101 0.0068186617090168
0.0000008989898990 0.0000000101010101 0.0070154511170095
0.0000009090909091 0.0000000101010101 0.0072184354643709
0.0000009191919192 0.0000000101010101 0.0074275938451313
0.0000009292929293 0.0000000101010101 0.0076429053533208
0.0000009393939394 0.0000000101010101 0.0078643490829696
0.0000009494949495 0.0000000101010101 0.0080919041281077
0.0000009595959596 0.0000000101010101 0.0083255495827652
0.0000009696969697 0.0000000101010101 0.0085652645409723
0.0000009797979798 0.0000000101010101 0.0088110280967592
0.0000009898989899 0.0000000101010101 0.0090628193441560
0.0000010000000000 0.0000000101010101 0.0093205915585707
0.0000000000000000 0.0000000202020202 -0.0185631452820692
0.0000000101010101 0.0000000202020202 -0.0210836322955292
0.0000000202020202 0.0000000202020202 0.0047317793995642
0.0000000303030303 0.0000000202020202 0.0044511408473635
0.0000000404040404 0.0000000202020202 0.0041836339944494
0.0000000505050505 0.0000000202020202 0.0039290831941382
0.0000000606060606 0.0000000202020202 0.0036873127997467
0.0000000707070707 0.0000000202020202 0.0034581471645912
0.0000000808080808 0.0000000202020202 0.0032414106419883
0.0000000909090909 0.0000000202020202 0.0030369275852546
0.0000001010101010 0.0000000202020202 0.0028445223477066
0.0000001111111111 0.0000000202020202 0.0026640192826608
0.0000001212121212 0.0000000202020202 0.0024952427434336
0.0000001313131313 0.0000000202020202 0.0023380170833418
0.0000001414141414 0.0000000202020202 0.0021921666557017
0.0000001515151515 0.0000000202020202 0.0020575158138300
0.0000001616161616 0.0000000202020202 0.0019338889110430
0.0000001717171717 0.0000000202020202 0.0018211103006575
0.0000001818181818 0.0000000202020202 0.0017190043359898
0.0000001919191919 0.0000000202020202 0.0016273953703566
0.0000002020202020 0.0000000202020202 0.0015461077570743
0.0000002121212121 0.0000000202020202 0.0014749658494595
0.0000002222222222 0.0000000202020202 0.0014137940008287
0.0000002323232323 0.0000000202020202 0.0013624165644984
0.0000002424242424 0.0000000202020202 0.0013206578937852
0.0000002525252525 0.0000000202020202 0.0012883423420056
0.0000002626262626 0.0000000202020202 0.0012652942624760
0.0000002727272727 0.0000000202020202 0.0012513380085131
0.0000002828282828 0.0000000202020202 0.0012462979334334
0.0000002929292929 0.0000000202020202 0.0012499983905534
0.0000003030303030 0.0000000202020202 0.0012622637331896
0.0000003131313131 0.0000000202020202 0.0012829183146585
0.0000003232323232 0.0000000202020202 0.0013117864882768
0.0000003333333333 0.0000000202020202 0.0013486926073608
0.0000003434343434 0.0000000202020202 0.0013934610252272
0.0000003535353535 0.0000000202020202 0.0014459160951924
0.0000003636363636 0.0000000202020202 0.0015058821705731
0.0000003737373737 0.0000000202020202 0.0015731836046856
0.0000003838383838 0.0000000202020202 0.0016476447508466
0.0000003939393939 0.0000000202020202 0.0017290899623725
0.0000004040404040 0.0000000202020202 0.0018173435925799
0.0000004141414141 0.0000000202020202 0.0019122299947854
0.0000004242424242 0.0000000202020202 0.0020135735223054
0.0000004343434343 0.0000000202020202 0.0021211985284565
0.0000004444444444 0.0000000202020202 0.0022349293665553
0.0000004545454545 0.0000000202020202 0.0023545903899181
0.0000004646464646 0.0000000202020202 0.0024800059518616
0.0000004747474747 0.0000000202020202 0.0026110004057023
0.0000004848484848 0.0000000202020202 0.0027473981047567
0.0000004949494949 0.0000000202020202 0.0028890234023414
0.0000005050505051 0.0000000202020202 -0.0705157359243082
0.0000005151515152 0.0000000202020202 -0.0683448856471508
0.0000005252525253 0.0000000202020202 0.0020646719845856
0.0000005353535354 0.0000000202020202 0.0019983660844895
0.0000005454545455 0.0000000202020202 0.0019383921739673
0.0000005555555556 0.0000000202020202 0.0018847293470490
0.0000005656565657 0.0000000202020202 0.0018373566977650
0.0000005757575758 0.0000000202020202 0.0017962533201451
0.0000005858585859 0.0000000202020202 0.0017613983082198
0.0000005959595960 0.0000000202020202 0.0017327707560190
0.0000006060606061 0.0000000202020202 0.0017103497575728
0.0000006161616162 0.0000000202020202 0.0016941144069115
0.0000006262626263 0.0000000202020202 0.0016840437980650
0.0000006363636364 0.0000000202020202 0.0016801170250637
0.0000006464646465 0.0000000202020202 0.0016823131819375
0.0000006565656566 0.0000000202020202 0.0016906113627166
0.0000006666666667 0.0000000202020202 0.0017049906614312
0.0000006767676768 0.0000000202020202 0.0017254301721114
0.0000006868686869 0.0000000202020202 0.0017519089887872
0.0000006969696970 0.0000000202020202 0.0017844062054889
0.0000007070707071 0.0000000202020202 0.0018229009162465
0.0000007171717172 0.0000000202020202 0.0018673722150902
0.0000007272727273 0.0000000202020202 0.0019177991960501
0.0000007373737374 0.0000000202020202 0.0019741609531564
0.0000007474747475 0.0000000202020202 0.0020364365804391
0.0000007575757576 0.0000000202020202 0.0021046051719285
0.0000007676767677 0.0000000202020202 0.0021786458216545
0.0000007777777778 0.0000000202020202 0.0022585376236474
0.0000007878787879 0.0000000202020202 0.0023442596719373
0.0000007979797980 0.0000000202020202 0.0024357910605543
0.0000008080808081 0.0000000202020202 0.0025331108835285
0.0000008181818182 0.0000000202020202 0.0026361982348901
0.0000008282828283 0.0000000202020202 0.0027450322086692
0.0000008383838384 0.0000000202020202 0.0028595918988959
0.0000008484848485 0.0000000202020202 0.0029798563996004
0.0000008585858586 0.0000000202020202 0.0031058048048128
